book_id,title,publication_year,num_pages,average_rating,rating_variance,ratings_count,text_reviews_count,Children,Biography,Comics,Fantasy Paranormal,Mystery Thriller Crime,Poetry,Young Adult,Romance
20907640,Grimm Fairy Tales Presents: Code Red,2014.0,160.0,3.34,0.9578947368421055,58,18,,,1.0,,,,,
20908148,Until You Make the Shore,2014.0,76.0,4.0,1.75,28,15,,,,,,1.0,,
20910160,Monster: A Graphic Novel,2015.0,160.0,3.69,1.1322011322011325,357,78,,,1.0,,,,,
20910161,Love and Other Theories,2014.0,376.0,3.19,1.8577075098814226,70,24,,,,,,,1.0,
20910193,Yes Please,2014.0,8.0,3.81,1.6874521072796935,623,235,,1.0,,,,,,
20911767,"Shadow Fire (Light Chronicles, #1)",,310.0,3.78,2.813508064516129,92,48,,,,,,,1.0,
20914210,"The Pretender (Liar's Club, #1)",,,3.98,2.5,58,5,,1.0,,,,,,1.0
20914514,"Douglas: Lord of Heartache (Lonely Lords, #8)",2014.0,384.0,3.93,1.5,12,3,,,,,,,,1.0
20921671,Break Free the Night (Break Free #1),2014.0,232.0,3.87,3.619047619047619,25,4,,,,1.0,,,,
20922599,"Laura's Wolf (Werewolf Marines, # 1)",2014.0,352.0,3.81,1.837245696400626,377,90,,,,1.0,,,,
20922668,Chew #2,,,4.13,0.5681818181818182,31,4,,,1.0,,,,,
20923113,The Progeny (The Progeny #1),2012.0,348.0,3.67,4.5,32,7,,,,,,,,1.0
20923920,Blood Crown (The Eden Project #1),,,3.64,1.3,19,8,,,,,,,1.0,
20924349,"Liberator, Vol. 1: Rage Ignition",2014.0,144.0,4.03,0.6666666666666666,26,4,,,1.0,,,,,
20929141,"Sea Storm (Children of the Waves, #2)",,160.0,3.85,2.2472527472527473,71,7,,,,1.0,,,,
20929552,"Foulsham (Iremonger, #2)",2014.0,400.0,3.9,2.1043771043771042,326,48,,,,1.0,,,,
20929561,"As Red as Blood (Lumikki Andersson, #1)",2014.0,236.0,3.42,1.3918918918918919,113,35,,,,,,,1.0,
20929725,"The Triple Alliance (The Rise of the Aztecs, #7)",2014.0,278.0,4.63,0.0,34,8,,1.0,,,,,,
20930012,The Darkest Part of the Forest,2015.0,324.0,3.91,2.205370101596517,193,56,,,,,,,1.0,
20931527,"Where There's Smoke (Jameson Sisters, #1)",2014.0,,3.85,1.8455056179775282,437,93,,,,,,,,1.0
20931705,The Seer's Lover (The Seven Archangels #1),2014.0,382.0,4.01,2.4935064935064934,65,47,,,,1.0,,,,
20932608,"Stuff & Things and What Boredom Brings (A Witch's Tale, #1)",2011.0,372.0,4.16,1.5294117647058825,46,22,,,,,,,1.0,
20932616,"Tiger's Promise (The Tiger Saga, #0.5)",2014.0,60.0,4.2,1.9331132441879821,1917,203,,,,,,,1.0,
20932840,"Sending Jack Off To Jesus (A Southern Thing, #2)",2014.0,,4.15,1.6210662717512032,319,58,,,,,,,,1.0
20933781,Shooting Butterflies,2014.0,400.0,3.97,1.1428571428571428,45,15,,,,,1.0,,,
20934080,Scandal's Child,,,3.38,2.706896551724138,351,10,,1.0,,,,,,
20936046,The Marriage Game,2014.0,400.0,3.24,0.4761904761904762,86,6,,1.0,,,,,,
20937055,#zombie,2014.0,240.0,3.24,2.6813186813186816,39,12,,,,1.0,,,,
20937088,"£6.19 per Witching Hour (Paranormal Personnel Saga, #1)",2014.0,254.0,3.5,2.051282051282051,194,43,,,,1.0,,,,
20937229,"The Walking Dead, Issue #126",2014.0,32.0,4.05,2.294957983193277,353,26,,,1.0,,,,,
20937387,The Miranda Contract,2014.0,356.0,3.62,2.6380952380952385,194,7,,,,,,,1.0,
20937536,Timber Pack Chronicles (Timber Pack Chronicles #1),2014.0,252.0,4.01,1.3762112403100777,1001,121,,,,1.0,,,,
20937544,Second-Hand Jane,2014.0,192.0,3.71,0.4727272727272728,55,21,,,,,,,,1.0
20937791,"I Wish (I Wish, #1)",2014.0,312.0,3.96,2.580762250453721,188,76,,,,,,,1.0,
20937910,Gilgamesh: A New English Version,,,3.82,1.4031620553359683,556,16,,,,,,1.0,,
20938234,"Life Blood (Cora's Choice, #1)",,,3.64,1.999316473000683,756,42,,,,1.0,,,,
20939824,The Wolf's Healing Touch (Wolves of Stone Ridge #22),2014.0,120.0,3.71,1.960007765482431,417,18,,,,1.0,,,,1.0
20941219,Flight of Life (Essence #1),,,3.69,0.5648148148148148,81,67,,,,,,,1.0,
20943461,"The Demon (Something Red, #2.5)",,33.0,3.32,2.254545454545455,70,9,,1.0,,,,,,
20943489,"Broken Embrace (Embrace, #3)",2014.0,345.0,4.29,1.766081871345029,83,34,,,,,,,,1.0
20943663,"The Warrior Queen (Guinevere, #1)",,,3.73,2.906153846153846,137,30,,1.0,,,,,,
20944338,"The Duke of Morewether's Secret (The Secret Series, #3)",2014.0,312.0,3.98,2.9696969696969693,32,11,,1.0,,,,,,
20945531,The Mirror Empire (Worldbreaker Saga #1),2014.0,544.0,3.51,3.9285714285714284,24,12,,,,1.0,,,,
20946229,"Irreparable (Wounded Souls, #1)",,215.0,3.83,0.9525691699604741,151,51,,,,,,,,1.0
20947142,Taming Romeo (Sánchez Sisters #1),2014.0,250.0,3.84,0.8066666666666668,83,36,,,,,,,,1.0
20947196,"Equivocal (Abduct, #2)",,,3.34,0.5,47,12,,,,,1.0,,,
20947360,"The Winner's Curse (The Winner's Trilogy, #1)",2014.0,359.0,4.02,1.4913842746400885,1032,377,,,,,,,1.0,
20949230,Little Red Riding Hood,2014.0,52.0,4.41,1.3382663847780125,145,52,1.0,,,,,,,
20949468,"Carolina Blues (Dare Island, #4)",2014.0,304.0,4.01,1.963858363858364,428,89,,,,,,,,1.0
20949474,Cell,2014.0,452.0,3.66,1.1,49,14,,,,,1.0,,,
20949619,Splitting an Order,2014.0,87.0,4.34,0.9084084084084084,244,49,,,,,,1.0,,
20950361,"Fire & Flood (Fire & Flood, #1)",2014.0,284.0,4.03,1.2,19,7,,,,,,,1.0,
20950649,"Breeder (Arrow's Flight, #1)",,,4.14,0.7108013937282229,119,50,,,,,,,1.0,
20951168,"Lover Mine (Black Dagger Brotherhood, #8)",2010.0,21.0,4.41,3.3333333333333335,22,3,,,,,,,,1.0
20951188,Shattered Veil,,,4.11,0.7777777777777777,13,12,,,,,,,1.0,
20956880,Ratburger,2014.0,320.0,4.14,1.9090909090909092,161,9,1.0,,,,,,,
20957414,"The Duke's Guide to Correct Behavior (Dukes Behaving Badly, #1)",2014.0,384.0,3.44,1.881642512077295,668,118,,,,,,,,1.0
20958250,"Vicious (Pretty Little Liars, #16)",2014.0,338.0,3.97,2.320531090133895,5157,664,,,,,1.0,,,
20958318,"The Atlantis Gene (The Origin Mystery,  #1)",2014.0,16.0,3.7,1.7777777777777777,56,17,,,,,1.0,,,
20958583,Dark Moon,2014.0,329.0,4.1,3.090909090909091,20,15,,,,1.0,,,,
20959422,"Cinder (The Lunar Chronicles, #1)",2012.0,10.0,4.15,2.078481012658228,265,98,,,,,,,1.0,
20962284,The Julian Chapter: A Wonder Story,,85.0,4.32,2.7971819536648153,3304,155,1.0,,,,,,,
20968122,"Finished Business (Marcus Corvinus, #16)",2014.0,224.0,4.29,0.5714285714285714,44,9,,1.0,,,,,,
20968237,"The Scandalous Love of a Duke (Marlow Intrigues, #4)",2014.0,336.0,3.83,1.3441295546558705,180,52,,1.0,,,,,,
20971423,Should You Be a River: A Poem About Love,2015.0,40.0,3.58,1.2121356903965599,124,43,1.0,,,,,1.0,,
20979029,Artistic License,,,3.92,1.4217817052782422,967,133,,,,,,,,1.0
20980648,"Waistcoats & Weaponry (Finishing School, #3)",2014.0,298.0,4.13,1.8436180886792495,11294,1318,,,,,,,1.0,
20981044,Edgar Allan Poe: Stories & Poems,2014.0,208.0,4.33,3.8333333333333335,56,9,,,,,,1.0,,
20982539,Buffalo Soldier,2014.0,360.0,4.04,2.1211267605633806,506,85,,1.0,,,,,,
20982690,California Homecoming,2013.0,244.0,3.55,0.4761904761904761,23,7,,,,,,,,1.0
20983344,"Half Bad (Half Bad, #1)",2014.0,400.0,3.8,1.5111111111111115,38,10,,,,,,,1.0,
20983362,"Passenger (Passenger, #1)",2016.0,496.0,3.83,2.9556452549373367,24413,4785,,,,1.0,,,,
20983580,"Tabula Rasa (Sleeping Dragons, #2)",,,3.81,2.600633197648124,482,53,,,,,,,,1.0
20983965,Love Charms: A Paranormal Romance Boxed Set,,1494.0,3.99,3.5164835164835164,100,9,,,,1.0,,,,
20984753,Take a Look,2014.0,84.0,3.13,2.8,15,8,,,,,,,,1.0
20985022,When I see Grandma,2014.0,32.0,4.56,0.19999999999999998,24,17,1.0,,,,,,,
20985522,"Camille's Capture (New Eden Chronicles, #3)",2014.0,184.0,3.45,0.9821428571428571,23,6,,,,,,,,1.0
20985858,Reaper (Reaper #1),2013.0,378.0,4.02,0.4,39,11,,,,,1.0,,,
20985898,Tell Him About It,,,3.3,3.2380952380952377,26,5,,,,,,,,1.0
20986461,"The Last Hope (Oksa Pollock, #1)",2014.0,528.0,3.42,4.700000000000001,26,6,1.0,,,,,,,
20986468,Dark Prophet (The Chronicles of Koa #2),,,4.38,4.808823529411765,54,6,,,,1.0,,,,
20986630,Conduit,2014.0,354.0,4.0,4.125,140,11,,,,,1.0,,,
20986700,Fight,2014.0,243.0,3.92,1.7717948717948717,292,64,,,,,,,,1.0
20986791,Somewhere Only We Know,2014.0,,3.65,2.5619047619047617,62,19,,,,,,,,1.0
20986938,Saltire Invasion,2013.0,52.0,3.21,2.0,35,5,,,1.0,,,,,
20987441,"Heir of Secrets (Starbright, #3)",2014.0,,4.35,1.4162210338680927,182,30,,,,,,,1.0,
20988104,"Stiff Arm Steal (A Miami Jones Case, #1)",,,4.01,4.711111111111111,497,29,,,,,1.0,,,
20997241,"To Wrangle A Witch (Southern Sanctuary, #3)",2014.0,214.0,3.95,1.316205533596838,83,13,,,,1.0,,,,
20997850,"Priestess of the White (Age of the Five, #1)",,,3.84,2.4269005847953213,111,5,,,,1.0,,,,
20998333,Loki: Agent of Asgard #2,2014.0,26.0,4.21,2.106225014277556,440,29,,,1.0,,,,,
21006358,"Disgrace (Department Q, #2)",,,3.85,3.8666666666666663,35,9,,,,,1.0,,,
21008563,"Allegiant (Divergent, #3)",,,3.63,1.9523809523809523,62,21,,,,,,,1.0,
21009378,There's a Froggie on my Doggie,2013.0,34.0,3.89,0.6666666666666666,20,14,1.0,,,,,,,
21014224,Marvel Encyclopedia,2014.0,,4.38,3.983065953654189,248,28,,,1.0,,,,,
21018154,"Bookishly Ever After (Ever After, #1)",2016.0,378.0,3.5,2.0823386522594967,1282,481,,,,,,,1.0,
21019746,Starlight #1,,40.0,4.15,1.894736842105263,81,17,,,1.0,,,,,
21021655,"A Time to Dance, a Time to Die: The Extraordinary Story of the Dancing Plague of 1518",2009.0,267.0,3.42,3.8000000000000003,13,3,,1.0,,,,,,
21025296,The Dark,2014.0,38.0,4.09,0.5894736842105264,165,34,1.0,,,,,,,
21026132,The Wrong Knickers: A Decade of Chaos,2014.0,320.0,3.62,1.485438596491228,786,100,,1.0,,,,,,
21028311,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",2014.0,355.0,4.11,1.2179453525832242,1504,526,,,,,,,1.0,
21028697,Mean Time,,48.0,3.92,0.9888888888888889,53,9,,,,,,1.0,,
21038945,Sir Gawain & the Green Knight: A New Verse Translation,2003.0,171.0,4.38,3.3333333333333335,34,10,,,,,,1.0,,
21044269,Thor God of Thunder: Godbomb,,,4.25,3.2,22,4,,,1.0,,,,,
21047994,Broadchurch,,433.0,4.03,1.7057471264367816,142,44,,,,,1.0,,,
21048041,The Night Guest,,278.0,3.45,1.820261437908497,58,14,,,,,1.0,,,
21048855,Fight Club 2 #1,2015.0,34.0,3.76,2.3326205749584226,1368,119,,,1.0,,,,,
21049846,The Norfolk Mystery: With 29 Places and 22 Pictures,2014.0,324.0,2.96,0.835164835164835,83,24,,,,,1.0,,,
21051717,"The Prophecy of Arcadia (Arcadian Wars, #1)",2014.0,430.0,3.83,1.0730158730158732,79,51,,,,,,,1.0,
21053126,When We Were Very Young and Now We are Six,,,4.34,0.21428571428571427,63,9,,,,,,1.0,,
21058654,The Night Guest,,276.0,3.45,2.5,62,13,,,,,1.0,,,
21060963,The Big Tiny: A Built-It-Myself Memoir,,,3.79,2.9444444444444446,168,11,,1.0,,,,,,
21061976,"The Trouble With Pixies (Edinburgh Elementals, #1)",,,3.18,3.163398692810458,63,20,,,,1.0,,,,
21062449,"Because It Is My Blood (Birthright, #2)",,,3.92,2.619047619047619,45,8,,,,,,,1.0,
21062470,A Burnable Book,2014.0,512.0,3.52,3.7,25,7,,1.0,,,,,,
21063883,"Gray Retribution (Tom Gray, #4)",,,4.12,1.3636363636363635,1745,17,,,,,1.0,,,
21064600,Veil #1,2014.0,28.0,4.02,0.6777777777777777,42,9,,,1.0,,,,,
21066604,"Half the World (Shattered Sea, #2)",2015.0,484.0,4.2,1.434620045898765,1893,231,,,,1.0,,,,
21067255,"Conspiracy (Giordano Bruno, #5)",2016.0,,4.18,4.395502645502646,404,58,,1.0,,,,,,
21072991,"Emperor of Thorns (The Broken Empire, #3)",,576.0,4.27,1.164021164021164,228,32,,,,1.0,,,,
21073824,"The Rule of Thoughts (The Mortality Doctrine, #2)",2014.0,328.0,4.0,1.6857142857142857,110,14,,,,,,,1.0,
21074405,Five Little Pigs,2013.0,277.0,3.96,1.611111111111111,55,13,,,,,1.0,,,
21074673,The Lives of Stella Bain,2014.0,304.0,3.41,1.8184210526315792,201,36,,1.0,,,,,,
21077951,"Blood Vengeance (The Draven Witch, #2)",,,3.79,3.4761904761904763,27,15,,,,1.0,,,,
21080200,Visions (Cainsville #2),,,4.26,0.7794117647058824,164,8,,,,1.0,,,,
21086874,Everything to Lose,,,3.7,0.3958333333333333,84,19,,,,,1.0,,,
21088731,When Hitler Stole Pink Rabbit,2013.0,,3.92,4.277777777777778,35,4,1.0,,,,,,,
21095450,The Hound Of The Baskervilles,,,4.09,1.5378787878787876,80,12,,,,,1.0,,,
21102836,Hearts of Stone,2015.0,400.0,3.94,1.5964912280701755,221,48,,1.0,,,,,,
21103678,"Broken Homes (Peter Grant, #4)",,357.0,4.16,1.1883298392732355,451,35,,,,1.0,,,,
21105346,"One Door Closes (Secrets of Neverwood, #1)",,149.0,3.5,3.064102564102564,85,26,,,,1.0,,,,
21106036,Addie Pray,,,4.1,0.3333333333333333,38,12,,1.0,,,,,,
21109516,"The Harper Connelly Omnibus (Harper Connelly, #1-4)",,,4.29,4.3,30,3,,,,,1.0,,,
21113287,"Mercy (Department Q, #1)",2013.0,,3.98,4.142857142857143,69,11,,,,,1.0,,,
21115848,"The Ugly Duckling (Hiatt Regency Classics, #2)",,,3.67,2.476190476190476,60,5,,1.0,,,,,,
21119076,"Buried Angels (Patrik Hedström, #8)",2014.0,480.0,3.89,2.5714285714285716,82,15,,,,,1.0,,,
21139612,"Her Perfect Mate (X-Ops, #1)",,,3.82,2.830712303422757,323,29,,,,1.0,,,,
21146003,A Very Private Diary: A Nurse in Wartime,,,4.34,0.7,53,13,,1.0,,,,,,
21157197,"The Crown of Embers (Fire & Thorns, #2)",,,4.19,0.4545454545454545,27,9,,,,,,,1.0,
21162401,"Master of the Opera, Act 6: Crescendo",2014.0,,3.8,1.8300653594771243,45,16,,,,,1.0,,,
21172624,What Came Before,2014.0,272.0,3.57,1.0693602693602695,673,116,,,,,1.0,,,
21186045,"The Retribution of Mara Dyer (Mara Dyer, #3)",,470.0,4.13,1.63312693498452,691,199,,,,,,,1.0,
21187443,Recipe for Life: The Autobiography,2014.0,415.0,4.22,1.6969696969696968,71,17,,1.0,,,,,,
21188992,"Take Me On (Pushing the Limits, #4)",,544.0,4.13,2.0256410256410255,59,5,,,,,,,1.0,
21190168,The Storybook of Legends (Ever After High: Storybook of Legends #1),,,4.07,2.495238095238095,41,8,1.0,,,,,,,
21203072,"Cold Steal (Officer Gunnhilder, #4)",,354.0,4.01,0.813846153846154,243,20,,,,,1.0,,,
21213753,"Mistakes Were Made (Timmy Failure, #1)",2014.0,296.0,3.86,2.9523809523809526,23,4,1.0,,,,,,,
21227493,Genesis,2014.0,64.0,2.81,1.2861538461538464,111,29,,,1.0,,,,,
21230568,Son of a Gun,,,3.55,2.0,42,10,,,,,1.0,,,
21233833,"The Case of the Feathered Mask (Maisie Hitchins, #4)",2014.0,,3.87,3.3666666666666663,33,6,1.0,,,,,,,
21243178,Let It Snow,2013.0,354.0,3.84,2.493103448275862,126,36,,,,,,,1.0,
21243446,"The Company of Darkness (The Company, #2)",2014.0,336.0,4.31,2.028571428571429,88,8,,,,1.0,,,,
21243507,Sinfully (Sinfully #1),2014.0,294.0,3.89,1.7746288798920373,152,77,,,,,,,,1.0
21244280,Sir Gawain and the Green Knight,,116.0,3.68,1.0714285714285714,20,3,,,,,,1.0,,
21246531,Poems That Make Grown Men Cry: 100 Men on the Words That Move Them,2014.0,224.0,3.81,2.4444444444444446,54,9,,,,,,1.0,,
21248833,Only Human (Only Human #1),,,3.53,2.2000000000000006,22,3,,,,,,,1.0,
21283134,"Unmarked (The Legion, #2)",,383.0,4.02,2.3225108225108224,72,19,,,,1.0,,,,
21292152,The Julius House (Aurora Teagarden 4),,215.0,3.83,3.0,11,6,,,,,1.0,,,
21301421,No Safe House,,456.0,3.71,1.0625,80,21,,,,,1.0,,,
21305691,Bellman & Black,,,3.04,1.0311942959001783,153,34,,1.0,,,,,,
21310547,Bridal Ballad,,,3.42,2.5636363636363635,33,6,,,,,,1.0,,
21316523,"A Kiss is Just a Kiss (Night Games, #2)",,,3.63,2.072727272727273,73,18,,,,1.0,,,,
21327039,You Can Make Anything Sad,2015.0,82.0,4.1,2.229885057471264,318,37,,,,,,1.0,,
21336522,Blind Descent: Surviving Alone and Blind on Mount Everest,,,4.0,3.866666666666667,265,26,,1.0,,,,,,
21345051,The Coldest Girl in Coldtown,,422.0,3.86,2.4987900786448884,224,44,,,,,,,1.0,
21346633,"Midnight Crossroad (Midnight, Texas #1)",2015.0,305.0,3.65,2.6210526315789475,75,14,,,,1.0,,,,
21350894,"Someone Else's Skin (DI Marnie Rome, #1)",2014.0,423.0,3.81,1.686659192825112,1914,264,,,,,1.0,,,
21354653,"Egghead: Or, You Can't Survive on Ideas Alone",,,4.12,3.5,77,6,,,,,,1.0,,
21356867,"The Queen's Man (John Shakespeare, #1)",2016.0,484.0,4.09,0.7,54,6,,,,,1.0,,,
21359110,Moontide,2014.0,62.0,4.11,4.3,34,4,,,,,,1.0,,
21363171,"Dark Lord: Eternal Detention (Dark Lord, #3)",2014.0,,4.17,2.527777777777778,84,10,1.0,,,,,,,
21377006,"Dream On, Amber",,,3.85,2.5535714285714284,41,15,1.0,,,,,,,
21378392,"Comfort Object (Comfort, #1)",2014.0,,3.74,2.572727272727273,693,43,,,,,,,,1.0
21391943,Lost Souls (Dean Koontz's Frankenstein #4),2010.0,,3.88,0.619047619047619,50,3,,,,,1.0,,,
21393345,"Summerfall (Winterspell, #0.5)",2014.0,130.0,3.86,2.994462901439646,138,32,,,,1.0,,,,
21394255,"City of Bones (The Mortal Instruments, #1)",2007.0,485.0,4.12,3.2692307692307696,50,5,,,,,,,1.0,
21395703,"Escaping Trouble (Trouble, #2)",2014.0,,4.29,2.4261538461538463,235,26,,,,,,,,1.0
21395882,Turquoise Silence,,78.0,4.1,2.9523809523809526,37,5,,,,,,1.0,,
21399629,Rise of the Dunamy,,,3.34,0.9523809523809526,140,19,,,,,1.0,,,
21400415,"Fashionably Dead Down Under (Hot Damned, #2)",2014.0,334.0,4.36,2.066972795823121,3505,306,,,,,,,,1.0
21403605,Wilde and the Witch (Soul Scavengers #1),2014.0,227.0,4.22,0.19444444444444442,30,21,,,,1.0,,,,
21404035,The Traveler,2014.0,253.0,4.26,3.5,59,20,,,,1.0,,,,
21404125,Dear Lil Wayne,2014.0,62.0,4.2,3.285714285714286,44,13,,,,,,1.0,,
21404509,"Take Two (The Princess Diaries, #2)",2007.0,224.0,3.67,0.5769230769230769,79,7,,,,,,,1.0,
21404888,"Nights Embrace (Others of Seattle, #1)",2014.0,333.0,4.08,2.380158033362599,209,100,,,,1.0,,,,
21408180,Goodnight Mr Tom,1998.0,386.0,4.28,3.285714285714286,89,6,1.0,,,,,,,
21409265,"Defy (Defy, #1)",2014.0,,3.74,3.1944444444444446,36,14,,,,,,,1.0,
21410393,Canterbury quake,2014.0,176.0,3.97,0.8,38,16,,1.0,,,,,,
21411112,When Joss Met Matt,2015.0,338.0,3.7,2.091898297780651,1523,308,,,,,,,,1.0
21411246,"Awakening (Children of the After, #1)",2013.0,258.0,3.59,1.301218161683278,188,32,,,,,,,1.0,
21411909,The Bane Chronicles,2014.0,528.0,4.2,1.5291666666666666,56,13,,,,1.0,,,,
21411931,Vampire Knight: Fleeting Dreams,2014.0,274.0,4.07,3.4048309178743965,248,25,,,1.0,,,,,
21411978,"Seraph of the End, Volume 3",2014.0,192.0,4.37,2.409264955118951,1942,49,,,,1.0,,,,
21411993,"Yukarism, Vol. 1",2014.0,184.0,3.82,2.7161290322580642,124,29,,,1.0,,,,,
21412015,"Kimi ni Todoke: From Me to You, Vol. 20",2014.0,184.0,4.24,1.8353846153846154,96,14,,,1.0,,,,,
21412047,"Monster: Perfect Edition, Vol. 3",2015.0,430.0,4.48,2.0394889663182347,174,20,,,1.0,,,,,
21412050,Dendera,2015.0,360.0,3.4,1.845378151260504,120,24,,,,1.0,,,,
21412052,"High School Debut (3-in-1 Edition), Vol. 4",2014.0,560.0,4.23,1.0383244206773619,129,6,,,1.0,,,,,
21412109,"Five Minutes Alone (Theodore Tate, #4)",2014.0,464.0,3.97,1.4764107308048107,326,86,,,,,1.0,,,
21412117,Afterworlds,2014.0,14.0,3.72,2.1176470588235294,51,25,,,,1.0,,,,
21412151,"Hunter of Sherwood: The Red Hand (Guy of Gisburne, #2)",2014.0,541.0,4.09,3.3461538461538463,38,12,,1.0,,,,,,
21412229,The Misadventures of Awkward Black Girl,2015.0,224.0,3.72,2.213808293123862,5004,734,,1.0,,,,,,
21412240,Watch Me,2014.0,400.0,3.39,2.1233504114267974,1238,203,,1.0,,,,,,
21412350,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",2014.0,912.0,4.16,4.064327485380117,145,25,,1.0,,,,,,
21412476,"Monster: Perfect Edition, Vol. 2",2014.0,398.0,4.48,1.753469387755102,236,23,,,1.0,,,,,
21412486,"07-Ghost, Volume 13",2014.0,192.0,4.38,0.26785714285714285,27,4,,,1.0,,,,,
21412499,The Bane Chronicles,2014.0,,4.2,3.6909090909090905,31,14,,,,,,,1.0,
21413663,Beowulf: A Translation and Commentary,2014.0,425.0,3.69,2.6365365915528685,4168,188,,,,,,1.0,,
21413859,The Birth of a Nation: How a Legendary Filmmaker and a Crusading Editor Reignited America's Civil War,2014.0,368.0,3.81,1.8095238095238095,55,15,,1.0,,,,,,
21414656,I've Got You Under My Skin,2014.0,303.0,3.75,1.7,50,4,,,,,1.0,,,
21414663,Cooper (The Puppy Place #35),2014.0,81.0,4.39,4.277777777777778,138,6,1.0,,,,,,,
21414991,The Complete Walt Whitman,2014.0,,4.47,4.21978021978022,106,6,,,,,,1.0,,
21415849,"Unforeseen (Kingdom Keepers, #6.5)",2014.0,,4.32,3.389492753623188,207,16,,,,,,,1.0,
21417303,Brown Girl Dreaming,2014.0,,4.11,2.242424242424242,35,14,,,,,,1.0,,
21418013,"Lock In (Lock In, #1)",2014.0,336.0,3.86,1.5444610450056229,32048,3533,,,,,1.0,,,
21420329,Up in Flames,2014.0,53.0,3.48,1.6397058823529411,65,13,,,,,,,,1.0
21420473,"The Fixed Trilogy (Fixed, #1-3)",,853.0,4.35,1.7159814858605391,17571,1085,,,,,,,,1.0
21421797,"Tied with Me (With Me in Seattle, #6)",,,4.18,1.2238793464599913,2256,101,,,,,,,,1.0
21421881,"Wrestling Demons (Brandt and Donnelly Caper, #2)",2014.0,276.0,4.01,1.3820512820512822,305,63,,,,,,,,1.0
21422016,"Sweetest Scoundrel (Maiden Lane, #9)",2015.0,328.0,3.96,1.8451311694086256,2990,432,,1.0,,,,,,
21422053,"The Witch of Salt and Storm (Salt & Storm, #1)",2014.0,384.0,3.53,2.0148809523809526,244,71,,,,,,,1.0,
21422179,"In the Black (Tales from the Edge, #1)",2014.0,244.0,3.31,1.8891895741347386,263,65,,,,1.0,,,,
21422229,"Master of the Game (Demons of Elysium, #3)",2014.0,377.0,4.31,4.277777777777778,26,11,,,,1.0,,,,
21422601,Blood and Beasts (The Life and Trials of Persephone Black #1),,,3.83,3.8333333333333335,36,10,,,,1.0,,,,
21423885,"A Heartless Design (Secrets of the Zodiac, #1)",2014.0,,3.89,1.144736842105263,103,28,,,,,,,,1.0
21424387,Purified,2013.0,320.0,3.54,2.3333333333333335,67,44,,,,,1.0,,,
21424761,The Martian,2014.0,561.0,4.39,0.6815789473684211,121,34,,,,1.0,,,,
21425501,"Talon (Talon, #1)",2014.0,,3.76,3.0081153100775193,632,86,,,,,,,1.0,
21426651,"The Bossman (The Bossman, #1)",,,3.49,3.029166666666667,86,23,,,,,,,,1.0
21429073,The Yarn Woman (Yarn Woman Mystery #1),2014.0,270.0,3.58,0.8,41,9,,,,,1.0,,,
21432021,Edward III: The Perfect King,,,4.16,3.7195767195767195,258,31,,1.0,,,,,,
21432552,I Was the Cat,2014.0,186.0,3.16,1.6305250305250307,366,117,,,1.0,,,,,
21432670,"Locke & Key, Vol. 1: Welcome To Lovecraft",2011.0,186.0,4.18,0.4890109890109891,52,12,,,1.0,,,,,
21432713,"The Return of Harmony (My Little Pony: The Magic Begins, #3)",2014.0,112.0,3.55,3.3000000000000003,25,7,,,1.0,,,,,
21432758,Moomin,2014.0,482.0,4.71,3.828571428571429,116,11,,,1.0,,,,,
21433210,The Profiler (The Munro Family #1),2014.0,324.0,3.65,2.317367029091978,693,96,,,,,1.0,,,
21433339,"Unity, Volume 2: Trapped by Webnet",2014.0,112.0,3.23,1.3928571428571426,160,17,,,1.0,,,,,
21434931,"Letting Go (Thatch, #1)",2014.0,320.0,4.02,2.145645645645646,205,33,,,,,,,,1.0
21439626,"Broken Justice (Justice Brothers, #1)",,296.0,3.89,2.450121737937656,2163,147,,,,,,,,1.0
21443350,The Walking Dead #123,,25.0,4.34,0.5277777777777778,95,5,,,1.0,,,,,
21446344,Winger,2014.0,,4.07,1.0,12,7,,,,,,,1.0,
21446813,"Lexan's Pledge (Starbright, #1.5)",2014.0,92.0,4.44,0.23809523809523805,24,10,,,,1.0,,,,
21448769,The 52-Storey Treehouse,,,4.27,2.040243902439024,981,62,1.0,,,,,,,
21454199,"The Shadow Throne (The Ascendance Trilogy, #3)",2014.0,235.0,4.23,0.5277777777777777,40,9,,,,,,,1.0,
21455541,Fungi From Yuggoth,2013.0,146.0,3.79,1.8409090909090908,55,3,,,,,,1.0,,
21457253,The Confessions of Jonathan Flite,2014.0,,4.24,0.6190476190476191,21,9,,,,,,,1.0,
21457592,Closer Than Blood,,,4.55,6.666666666666667,11,6,,,,,,,,1.0
21457973,"Vanquished Prince (Vanquished, #2)",,,3.84,2.566666666666667,89,7,,,,1.0,,,,
21458257,Kismet and Cartwheels (Bonus Book) Pulp Friction 2014,2014.0,50.0,3.95,1.0,101,13,,,,,,,,1.0
21458291,Night Owl (Night Owl #1),2014.0,,4.03,2.242424242424242,51,15,,,,,,,,1.0
21459648,Beckoning Blood (Bonds of Blood #1),2014.0,222.0,3.57,2.719298245614035,83,33,,,,1.0,,,,
21459728,Monster Junkies (The Monsterjunkies #1),2014.0,172.0,4.19,3.2181818181818187,59,12,,,1.0,,,,,
